CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TAB_VII_A1_1_QT_DIRCRED_RISCO;TAB_VII_A1_2_VL_DIRCRED_RISCO;TAB_VII_A2_1_QT_DIRCRED_SEM_RISCO;TAB_VII_A2_2_VL_DIRCRED_SEM_RISCO;TAB_VII_A3_1_QT_DIRCRED_VENC_AD;TAB_VII_A3_2_VL_DIRCRED_VENC_AD;TAB_VII_A4_1_QT_DIRCRED_VENC_INAD;TAB_VII_A4_2_VL_DIRCRED_VENC_INAD;TAB_VII_A5_1_QT_DIRCRED_INAD;TAB_VII_A5_2_VL_DIRCRED_INAD;TAB_VII_B1_1_QT_CEDENTE;TAB_VII_B1_2_VL_CEDENTE;TAB_VII_B1_3_VL_CONTAB_CEDENTE;TAB_VII_B2_1_QT_PREST;TAB_VII_B2_2_VL_PREST;TAB_VII_B2_3_VL_CONTAB_PREST;TAB_VII_B3_1_QT_TERCEIRO;TAB_VII_B3_2_VL_TERCEIRO;TAB_VII_B3_3_VL_CONTAB_TERCEIRO;TAB_VII_C_1_QT_SUBST;TAB_VII_C_2_VL_SUBST;TAB_VII_C_3_VL_CONTAB_SUBST;TAB_VII_D_1_QT_RECOMPRA;TAB_VII_D_2_VL_RECOMPRA;TAB_VII_D_3_VL_CONTAB_RECOMPRA
29.720.593/0001-42;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTI CONSIGNADOS I RESPONSABILIDADE LIMITADA;2024-06-30;2206758.00;90283170.17;0.00;0.00;2206758.00;90283170.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.720.595/0001-31;DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-06-30;4517.00;22509960.34;36925.00;22323013.76;690.00;6228099.46;0.00;0.00;3827.00;16281860.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7393.00;19656453.44;19579765.38
29.720.600/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEXUS;2024-06-30;1751.00;7391305.10;29.00;1978225.20;1751.00;7391305.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.00;398747.59;398692.30
29.720.617/0001-63;REDIGITAL FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-06-30;1957.00;405513.53;0.00;0.00;1957.00;405513.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;38229.00;10108522.58;10470678.89
29.720.639/0001-23;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JPM III;2024-06-30;0.00;0.00;6861.00;63349115.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1259.00;33721967.50;33509389.45
29.746.371/0001-07;STEP-UP X FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.746.406/0001-08;STEP-UP VIII FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.786.909/0001-07;LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.800.237/0001-39;ROOT GENERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.828.733/0001-09;C6 BANK TV1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-06-30;1366.00;9213196.77;26714.00;152250667.39;1366.00;9213196.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;583.00;7753729.21;7660784.68
29.828.802/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ASAAS;2024-06-30;0.00;0.00;18150.00;10101095.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.883.183/0001-12;SIRIUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.953.928/0001-72;META FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-06-30;365.00;6126776.16;5573.00;21519414.12;352.00;4992796.17;0.00;0.00;13.00;1133979.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;219.00;1920163.34;2305828.39
29.957.532/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SABIA CREDIT;2024-06-30;915.00;33563023.85;7262.00;109055243.42;860.00;29650092.54;0.00;0.00;55.00;3912931.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;203.00;5509037.66;10576155.71
29.969.815/0001-65;ALAMIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2024-06-30;75.00;26801767.72;0.00;0.00;68.00;25699895.79;0.00;0.00;7.00;1101871.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.970.181/0001-60;LINK BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2024-06-30;891.00;7920042.01;11268.00;51009639.63;787.00;7037794.12;0.00;0.00;104.00;882247.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;54.00;2083295.59;4278097.31
29.970.251/0001-80;SOLAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-06-30;1.00;121803.05;2695.00;91727510.49;1.00;121803.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;118.00;8487430.09;8705611.35
29.986.319/0001-10;KINEA VÉRTICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.035.329/0001-59;VIAINVEST II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2024-06-30;288.00;756635.73;80.00;986317.59;273.00;614298.50;0.00;0.00;15.00;142337.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.00;2655.04;1624.68
30.127.068/0001-05;ELDORADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;1274.00;223805.22;0.00;0.00;1269.00;222343.79;0.00;0.00;5.00;1461.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.142.432/0001-06;IPÊ - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;411.00;35477555.30;0.00;0.00;411.00;35477555.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.143.979/0001-18;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ALUMIE;2024-06-30;0.00;0.00;1.00;1520000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.144.052/0001-00;DSX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.144.066/0001-16;CITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.144.093/0001-99;UTILITY CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;454.00;428614.75;101.00;927070.11;453.00;428354.67;0.00;0.00;1.00;260.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;24417.97;23964.98
30.177.946/0001-99;CPV PS DUPLICATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-06-30;64.00;1456349.03;42.00;286667.35;64.00;1456349.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;44899.53;1357780.07
30.178.001/0001-91;MARFIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-06-30;2.00;1199584.92;0.00;0.00;2.00;1199584.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.283.448/0001-20;FATOR INNOVATION FIAGRO - DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.283.468/0001-00;CANAL 26 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.283.991/0001-28;ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.284.028/0001-69;ATF I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-06-30;24.00;2457798.88;9337.00;65303903.59;24.00;2457798.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;54.00;1525335.29;1560689.56
30.332.581/0001-20;QUATA ARCEL NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2024-06-30;0.00;0.00;3.00;180099.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.366.120/0001-78;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VCK CONSIGNADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;40.00;1562923.40;1029725.59
30.366.150/0001-84;SB CRÉDITO MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;14.00;4275150.02;47.00;12605699.42;11.00;3439213.74;0.00;0.00;3.00;835936.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.366.204/0001-01;ITAPEVA XI MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.366.229/0001-05;ITAPEVA XII MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.418.801/0001-32;FRADE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.418.918/0001-16;FRADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.418.951/0001-46;XPCE SPECIAL SITUATIONS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-06-30;3.00;49915757.22;0.00;0.00;3.00;49915757.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.492.529/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COOPERCITRUS;2024-06-30;0.00;0.00;1435.00;185110104.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.576.221/0001-73;FORTITUDINE FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.576.238/0001-20;FLORES DO BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.576.260/0001-70;ARTESANAL MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.590.978/0001-11;AUTOMOTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.591.284/0001-07;MOLEIRO CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.659.203/0001-55;APPALOOSA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;596.00;17791763.36;3491.00;29334184.41;561.00;16823417.96;0.00;0.00;35.00;968345.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;57.00;3545532.59;4270721.76
30.659.284/0001-93;BRASIL VENTURE DEBT I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRI;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.659.303/0001-81;SIMOCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;364.00;1453451.00;142.00;774808.87;364.00;1453451.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.659.340/0001-90;BRASIL VENTURE DEBT I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.659.408/0001-30;PER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-06-30;119735.00;93107796.51;99.00;269793.63;117965.00;91606399.05;0.00;0.00;1770.00;1501397.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1044.00;740739.36;0.00
30.687.481/0001-16;IRIDIUM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.791.358/0001-40;G5 SAÚDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.791.451/0001-55;CRESTONE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.807.628/0001-64;JC BG FIC FIDC NP;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.808.087/0001-99;JIVE PRECATÓRIOS SELECIONADOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.808.102/0001-07;SAM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.808.119/0001-56;SG JC III FIC FIDC NP;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.828.789/0001-34;DIPLOMATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-NÃO PADRONIZADO;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.846.602/0001-25;VÔNGOLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.868.828/0001-27;ARC CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.024.386/0001-03;GAVEA OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;786.00;29060410.47;13069.00;403202149.08;748.00;28488231.05;0.00;0.00;38.00;572179.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;236.00;9458591.00;30214240.39
31.030.854/0001-44;GRIF CREDITO PULVERIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.164.462/0001-78;TARANIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.216.519/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XP CRÉDITO MIDDLE;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.216.543/0001-74;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE INFRA;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.216.568/0001-78;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE SECURITIZAÇÃO;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.216.756/0001-04;GREEN AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;13995.00;113889830.53;0.00;0.00;10491.00;83593753.11;0.00;0.00;3504.00;30296077.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.238.162/0001-96;MINASFAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.353.284/0001-23;COCARI FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.368.600/0001-30;DSX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;763.00;806555.29;2558.00;7406641.78;762.00;803557.20;0.00;0.00;1.00;2998.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.00;406769.89;420479.24
31.368.739/0001-84;KATCH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZA;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.368.761/0001-24;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM;2024-06-30;156528.00;335310504.80;0.00;0.00;156528.00;335310504.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.368.812/0001-18;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BIZCAPITAL EMPÍRICA PME RESPONSABILIDADE LIMITADA;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.368.832/0001-99;UNIMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.392.303/0001-20;BACK TO SUCCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-06-30;67.00;5666349.87;0.00;0.00;67.00;5666349.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.405.473/0001-00;BDI NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.495.065/0001-89;JP MM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-06-30;158185.00;23261309.40;0.00;0.00;158185.00;23261309.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2041.00;477787.02;477787.02;0.00;0.00;0.00;0.00;0.00;0.00
